frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,334539.609839,8181.000000,5653.919702
4,874423.483428,14535.000000,19425.830922
8,511070.226104,7255.000000,9955.109141
16,805582.594494,15304.000000,38274.743278
32,236420.573527,7041.000000,2005.430128
64,680872.111973,11683.000000,37737.763553
128,563640.760747,10710.000000,31030.641953
256,891125.895149,17652.000000,73263.887591
512,637316.990706,12805.000000,52043.453018
1024,1018489.863526,20766.000000,197883.168622
2048,1439159.943998,26665.000000,118384.719360
4096,1494350.785751,26596.000000,329139.673171
8192,3019474.535774,44969.000000,649320.658928
16384,2320684.508085,36318.000000,548146.094483
32768,271760.462904,7446.000000,0.000000
65536,343035.036664,11405.000000,0.000000
