frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,486275.576615,8459.000000,13842.310862
4,293397.123057,6455.000000,2336.604160
8,1820767.625694,30984.000000,12357.883678
16,740352.064178,15787.000000,17814.376638
32,440474.148630,9701.000000,12147.389102
64,824156.151397,12914.000000,33236.130596
128,1658316.627264,35771.000000,99256.067401
256,1420988.825969,23601.000000,99326.251349
512,975680.639313,16908.000000,14814.591287
1024,727851.983543,14846.000000,15548.825422
2048,987792.231096,25448.000000,379779.564067
4096,1465459.708709,24832.000000,116985.204005
8192,1137551.430112,21457.000000,576639.037107
16384,535058.910702,10979.000000,231221.030834
32768,1998604.726813,36533.000000,675719.019747
65536,2527098.174053,38929.000000,0.000000
