frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,433779.014071,7981.000000,12290.203131
4,508803.205157,9960.000000,106.752049
8,350065.425288,7911.000000,10327.737361
16,665313.771569,13145.000000,16700.945422
32,1020568.506504,15028.000000,26384.342857
64,1251643.895165,19999.000000,85337.411661
128,974546.812283,17993.000000,26756.559887
256,989516.197852,19197.000000,56567.534161
512,1003745.434798,19901.000000,10010.793475
1024,478126.928081,8064.000000,80552.099271
2048,1739920.633665,25258.000000,222670.883656
4096,1707875.342982,27894.000000,210714.328238
8192,1418331.051256,20405.000000,334817.894843
16384,1979323.239959,29358.000000,361128.783764
32768,243024.984018,6772.000000,0.000000
65536,3424901.688811,50702.000000,1497438.107018
