frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1848962.856513,300669.000000,64612.196062
4,2356301.290519,284325.000000,105.000000
8,2649114.811394,300644.000000,178.471286
16,2130159.529367,274453.000000,307.530486
32,2538891.166744,288904.000000,202037.264531
64,3109780.035142,294866.000000,3271.234018
128,2378624.410909,295862.000000,333276.551026
256,2373043.411241,286151.000000,5836.968477
512,2548999.498184,300928.000000,40142.220703
1024,3908196.281187,297847.000000,456537.026472
2048,1630806.994013,243345.000000,291446.684843
4096,3137479.016862,270997.000000,370028.965728
8192,1142535.581813,119955.000000,671492.800701
16384,4839877.956274,299649.000000,3821520.580962
32768,3908961.952300,301054.000000,3021823.270876
65536,3362792.425529,182314.000000,2991070.888744
