frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1421606.915229,251568.000000,523.322081
4,1846181.528944,293966.000000,36.455452
8,1810721.217979,303451.000000,1804.363323
16,2786497.151338,300895.000000,366.562409
32,2118161.635512,288594.000000,199.331382
64,2113283.518724,283210.000000,6552.621079
128,2909924.515876,300863.000000,214907.401450
256,3362978.840748,298839.000000,96980.767083
512,2841196.623237,300214.000000,238348.364849
1024,1745309.275361,291939.000000,140600.932902
2048,2580084.174328,292850.000000,91180.930265
4096,1265299.735462,290881.000000,156872.250185
8192,1137599.099476,123295.000000,392106.928048
16384,3259081.080302,277663.000000,2075073.815847
32768,2508753.122120,276690.000000,1044841.270749
65536,6646816.848722,294719.000000,6646816.848722
