frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,820690.593257,174590.000000,194.938452
4,2633377.625922,290792.000000,60294.110508
8,1291628.409427,284333.000000,60.638272
16,2405127.730329,298990.000000,1319.145936
32,1498303.267104,290667.000000,546.903099
64,2695291.426272,295202.000000,1306.850412
128,3014610.582283,289251.000000,130066.170371
256,1862000.966381,243858.000000,275366.399726
512,2674697.264785,287635.000000,200558.965756
1024,3457213.597159,295943.000000,962060.254101
2048,2716564.514350,287260.000000,175611.037589
4096,2711201.155394,293297.000000,336553.823997
8192,2134861.283290,154413.000000,1444006.111453
16384,1860564.622156,177738.000000,780274.288431
32768,3572055.261109,301637.000000,2408876.971430
65536,1409150.050061,187278.000000,0.000000
