frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1210578.596892,279061.000000,8738.529625
4,1305630.413645,293533.000000,3493.278403
8,1653341.093583,285180.000000,156.862998
16,2126730.664654,294428.000000,52301.947392
32,1950529.954228,282427.000000,15386.377254
64,1631962.618758,215712.000000,3135.963169
128,2906266.294024,280218.000000,71678.235051
256,3435352.093308,299980.000000,540611.609760
512,3649505.234662,295237.000000,305911.616728
1024,2102801.370380,298767.000000,49310.579301
2048,3427573.275054,300626.000000,168809.850811
4096,2056904.974105,253034.000000,572276.821944
8192,1833662.079137,296340.000000,129834.592432
16384,2731872.363532,287477.000000,1829261.423110
32768,3495851.887713,266993.000000,1249891.801028
65536,1970128.032591,209340.000000,1431852.840529
