frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2080159.855963,304357.000000,644.976744
4,2425298.089694,293117.000000,398.306415
8,2112761.513525,288415.000000,33589.350768
16,2290072.270682,281040.000000,84440.062618
32,2554106.649467,278977.000000,32688.979963
64,2822296.971993,306997.000000,9472.474281
128,2598298.298239,281141.000000,123434.054187
256,3186695.660269,291537.000000,150132.635326
512,2687960.780593,299866.000000,10008.857427
1024,3058987.228761,290310.000000,133467.684381
2048,2055471.538681,280148.000000,360890.924990
4096,2276480.442045,220002.000000,797384.243775
8192,2070099.063693,218056.000000,714053.214280
16384,2035690.336369,224200.000000,767295.134452
32768,1992348.664068,207062.000000,1611676.200202
65536,1564047.052319,173905.000000,1307811.629674
