frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1797717.205793,271464.000000,65638.003085
4,1171731.333302,303088.000000,87.948849
8,1764628.824629,289628.000000,106.004717
16,2366199.196659,299914.000000,560.844007
32,1780617.292981,295359.000000,1268.145891
64,2169385.948138,281971.000000,15173.062776
128,2804941.737649,302962.000000,9103.525910
256,2988600.280302,300740.000000,84968.691181
512,3113145.150105,304830.000000,62554.162491
1024,2156238.248622,279228.000000,203050.526503
2048,4089029.544147,304769.000000,806119.420007
4096,1801421.749343,191953.000000,139842.677602
8192,2600390.961797,291140.000000,261733.567278
16384,2059998.155742,157172.000000,1801611.262712
32768,4474267.169429,304366.000000,2080381.515411
65536,2744928.856177,254867.000000,1303496.866598
