frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2386269.833283,306365.000000,17250.562773
4,2022360.355743,286486.000000,117.660529
8,1963354.672455,290630.000000,603.300091
16,2227535.695028,299649.000000,223.042597
32,2590684.219489,301752.000000,271.070102
64,2675905.938139,297741.000000,94917.914326
128,2789044.151540,303821.000000,318963.085637
256,2459079.552923,292044.000000,50378.659152
512,2802052.295883,287194.000000,139367.668410
1024,3331082.004782,302211.000000,632244.598140
2048,3201715.784754,300889.000000,638257.833820
4096,3974440.766744,298509.000000,1671905.447738
8192,3615583.083208,289390.000000,805577.662218
16384,1214824.875276,223540.000000,193483.227516
32768,1645640.903030,174441.000000,324918.035861
65536,7127790.753229,305400.000000,7100960.376704
