frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2010649.413201,296179.000000,865.150276
4,2046360.891316,293567.000000,17.000000
8,964850.243083,197841.000000,120.660681
16,2576804.634436,293330.000000,349.599771
32,2539265.842587,291845.000000,253.830652
64,2748410.287231,298852.000000,3743.954727
128,3243711.389195,301096.000000,183592.013377
256,4083862.762176,301600.000000,268613.607113
512,3095621.252112,302018.000000,348398.363086
1024,2022647.798624,281519.000000,533132.760774
2048,2747549.774844,286351.000000,240982.061077
4096,2943064.838477,248670.000000,1039567.778587
8192,3094477.448946,296230.000000,719707.629612
16384,4468700.682760,303051.000000,1705638.413245
32768,3901641.485799,298034.000000,2846414.982162
65536,3790088.735468,186005.000000,3789237.068615
