frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1189088.026196,289573.000000,194.388786
4,1430242.161768,290301.000000,598.728653
8,1518916.028569,267022.000000,4095.508882
16,1632820.925872,236225.000000,115.710847
32,2864557.247686,297171.000000,362.448617
64,2960488.276965,297542.000000,1086.898799
128,2291070.174639,291199.000000,103379.321162
256,2132410.034454,303896.000000,47928.390428
512,3181188.410111,301261.000000,91508.843687
1024,3258821.105607,295453.000000,312567.666079
2048,3716318.699208,290381.000000,1224933.803398
4096,748405.528711,100552.000000,69796.304143
8192,1241516.946254,205993.000000,600439.473604
16384,1908172.254855,220532.000000,759187.399748
32768,3439879.346316,301532.000000,1863521.000171
65536,63164.107870,17306.000000,0.000000
