frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1481892.013159,255975.000000,70.710678
4,2399546.453417,273213.000000,107.916634
8,2283346.047306,291632.000000,110.625494
16,2725270.502313,300020.000000,365.892061
32,2462688.788605,297668.000000,145727.647010
64,3750579.220067,299891.000000,410153.470913
128,3152888.728744,296026.000000,123558.809475
256,3226853.160646,295078.000000,359277.002438
512,2916417.907803,278983.000000,13005.208572
1024,2674737.085534,286195.000000,218928.287850
2048,3871178.526698,303896.000000,556986.880412
4096,2148266.576923,275555.000000,432659.672648
8192,3493628.702295,272394.000000,1397051.240803
16384,3663695.194289,267960.000000,2325884.079577
32768,3275559.235581,238269.000000,2259569.360743
65536,1170866.912937,116860.000000,703206.993842
