frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2366582.141143,271674.000000,224.911094
4,1837564.322843,303162.000000,135.284885
8,1823982.109654,214766.000000,2205.645710
16,2105486.909047,301436.000000,135.251617
32,2599700.582249,280256.000000,19388.970886
64,2622022.638842,301812.000000,729.418947
128,2969876.438798,287363.000000,1712.047604
256,2528822.394216,296104.000000,348769.631029
512,3299034.888510,296825.000000,266953.689250
1024,3020636.551190,267861.000000,372875.998784
2048,3383087.216609,299337.000000,608816.434804
4096,3483020.224575,302869.000000,995853.494421
8192,3220651.093900,252156.000000,1752307.463689
16384,3015843.125011,187371.000000,2451168.316610
32768,3892366.246203,288655.000000,1730930.246432
65536,1438096.666231,134404.000000,0.000000
