frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1405099.699998,264055.000000,160.424437
4,2049384.355513,284017.000000,84.148678
8,1742476.167377,277425.000000,209.372873
16,1577362.518487,290732.000000,481.945018
32,3083385.369313,299518.000000,411.978155
64,3211136.271843,294789.000000,17119.218937
128,2845669.575011,298783.000000,338621.279551
256,2879403.001497,286391.000000,339298.877978
512,3466275.070679,302083.000000,275400.572788
1024,3055590.845800,287146.000000,774946.048096
2048,3326138.444750,288305.000000,798730.050502
4096,2727163.329881,295929.000000,736609.141720
8192,2164639.428386,277466.000000,214337.979682
16384,2158490.237695,237556.000000,1840154.006375
32768,4452110.173033,291886.000000,3857766.206586
65536,661127.895463,75496.000000,0.000000
