frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1101432.851629,240248.000000,139.413055
4,1924969.547084,303146.000000,195.637420
8,2020762.114738,292091.000000,233.443783
16,2323021.799105,291742.000000,306.401697
32,2129433.436605,279929.000000,1532.537112
64,3062203.295975,292693.000000,415.311931
128,2542036.123313,297830.000000,54708.462837
256,2839184.118845,296129.000000,71380.071498
512,2836691.595538,296764.000000,296480.561358
1024,1850857.287800,251863.000000,86269.919578
2048,3409701.746241,298899.000000,452471.489234
4096,3097236.700660,257629.000000,903343.197783
8192,842666.094994,126894.000000,64350.725217
16384,2604291.185766,205383.000000,1551601.511004
32768,378940.764052,70048.000000,172749.049662
65536,2631597.159519,208616.000000,2296591.740092
