frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2138198.819820,300258.000000,242.439683
4,1391482.932709,237933.000000,97.959175
8,2361967.489829,303158.000000,186873.000000
16,2506218.262931,305914.000000,46210.048528
32,2547854.126877,297634.000000,100.389242
64,2298086.913792,248585.000000,4757.315525
128,2969058.030797,299382.000000,16201.093667
256,1616421.630784,257720.000000,4273.180548
512,3495151.558697,297538.000000,117044.995737
1024,3187192.655231,301342.000000,41148.758888
2048,2942565.453998,298967.000000,38571.017708
4096,2160194.159144,299344.000000,701458.583358
8192,3756198.590083,300469.000000,486684.731101
16384,3645706.247856,268660.000000,2225131.737295
32768,2080855.215517,193391.000000,555333.276121
65536,3120994.986826,247216.000000,2750540.066238
