frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1840929.117417,297704.000000,165.012121
4,1086241.366433,286009.000000,105.441927
8,2870018.194086,304406.000000,198.635344
16,2298859.504570,284403.000000,248.620192
32,2738786.217654,303549.000000,16333.335759
64,1700869.652089,294646.000000,583.816752
128,2930402.547441,298359.000000,180889.030256
256,2862053.130370,290096.000000,92316.935868
512,2252009.719247,283868.000000,348363.869599
1024,2607134.304690,297412.000000,496176.934244
2048,1762736.100610,251434.000000,159882.703101
4096,3107676.261450,292217.000000,774391.962339
8192,1639799.394021,247247.000000,297470.755669
16384,3499891.950044,299373.000000,1108570.517823
32768,1904779.367075,258798.000000,307456.835218
65536,3712655.311679,243771.000000,3591000.891674
