frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2263809.161255,304458.000000,106.009434
4,1967184.918765,274591.000000,197.357544
8,1753987.125069,272014.000000,109.151271
16,2322445.556959,297854.000000,1154.304553
32,2478794.424693,296549.000000,122.200655
64,2446566.068271,305082.000000,161061.814857
128,2345806.124125,291985.000000,92217.796504
256,3347257.857509,301263.000000,50890.491391
512,2358260.283642,273744.000000,113187.555495
1024,2969445.535852,299776.000000,568005.212792
2048,3115324.846026,278809.000000,378655.828649
4096,2636294.071498,279080.000000,567900.683948
8192,3129400.217074,301101.000000,246301.308007
16384,2645834.907913,281063.000000,986043.057551
32768,4510901.562713,299033.000000,4042189.367522
65536,2940154.589079,249216.000000,2322591.784017
