frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1889272.456261,289047.000000,54.442630
4,1760171.589350,269116.000000,73.471083
8,1963498.476627,288718.000000,67.742158
16,861788.476530,151864.000000,864.841604
32,2476489.257114,294523.000000,8590.736639
64,2183626.807706,293047.000000,2947.168811
128,2966232.002796,296939.000000,119747.364222
256,3255102.314786,296503.000000,213960.545837
512,3063101.511760,293723.000000,572204.093708
1024,2509356.234108,299240.000000,590212.526646
2048,2444572.463604,266838.000000,664628.263572
4096,1933118.230535,206632.000000,34560.770854
8192,2493383.065452,293715.000000,699162.984308
16384,1562206.777370,127324.000000,719324.014249
32768,2394846.022555,280670.000000,730955.757829
65536,2062577.202137,129555.000000,1997618.469790
