frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2016965.737841,296424.000000,97.103038
4,1754271.454170,251266.000000,39.051248
8,1859780.372086,286863.000000,238497.026508
16,2308646.695521,297980.000000,13186.621175
32,3306248.832022,295018.000000,23748.010948
64,2242573.107815,294573.000000,145397.592184
128,2606183.002525,297305.000000,124853.905814
256,3512203.675542,296204.000000,236195.099809
512,3508451.511806,271580.000000,601731.392948
1024,2337999.575157,279171.000000,503855.233371
2048,2079667.993239,283554.000000,263545.218092
4096,2273211.681250,265133.000000,320533.650664
8192,2848489.934992,293882.000000,1439179.590811
16384,3856595.849509,240300.000000,703388.859603
32768,2511179.132990,146505.000000,2319253.864879
65536,4679012.416701,254775.000000,4474395.288022
