frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1958695.007448,289032.000000,807.991337
4,1968815.945998,296465.000000,9061.720201
8,2068065.429165,272631.000000,133.101465
16,1977409.408922,300657.000000,9087.889854
32,2641849.400125,290368.000000,16835.420725
64,2777053.153028,287991.000000,114890.407902
128,2796960.780914,299942.000000,3403.969741
256,2976509.393124,297569.000000,200936.466720
512,3283057.841493,299765.000000,75140.393671
1024,1759225.829640,294914.000000,54445.573906
2048,3079305.164683,251784.000000,285137.057842
4096,2757732.572772,229711.000000,883571.026505
8192,1827924.639862,272523.000000,658803.912851
16384,4655619.379304,297260.000000,2158233.239567
32768,1407449.962496,192347.000000,785188.881972
65536,3222058.740566,189835.000000,3116830.618568
