arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,5.649000,4096,117437.557868
36,4.639000,32768,183081.742449
36,4.073000,262144,219787.147802
36,16.772000,64,50383.566607
36,7.918000,512,61981.016771
