arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,50.000000,25,3959863.646395
22,250.000000,100,28806339.993828
22,1000.000000,400,120764472.665451
22,4.073000,262144,3812808.365052
22,4.639000,32768,6047000.534896
22,5.649000,4096,9946434.845700
22,7.918000,512,24024376.393096
22,16.772000,64,53147440.694013
22,30.000000,12,54347365.587978
22,30.000000,9,56480798.929287
22,30.000000,6,59543873.804929
