arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,50.000000,25,3613971.891642
28,250.000000,100,27814955.672613
28,1000.000000,400,122194779.808366
28,4.073000,262144,748065.696664
28,4.639000,32768,1564490.622555
28,5.649000,4096,3910215.111740
28,7.918000,512,10495918.572944
28,16.772000,64,25105894.794242
28,30.000000,12,29875426.189798
28,30.000000,9,30312788.398012
28,30.000000,6,30030503.901281
