arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,50.000000,25,3215555.504664
30,250.000000,100,28204467.636832
30,1000.000000,400,118814693.801290
30,5.649000,4096,1308801.172905
30,4.073000,262144,786935.241498
30,4.639000,32768,1726903.519992
30,7.918000,512,5157208.836269
30,16.772000,64,8568538.961750
30,30.000000,12,13962783.514812
30,30.000000,6,14036543.644285
30,30.000000,9,17463578.585288
