arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,4.639000,32768,5468253.079268
22,5.649000,4096,11077517.688890
22,4.073000,262144,3349378.689951
22,7.918000,512,24017272.479650
22,16.772000,64,51918566.193690
