arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,1000.000000,400,119113984.818720
28,50.000000,25,3548863.109398
28,250.000000,100,27979543.763137
28,4.073000,262144,609733.649690
28,4.639000,32768,1064444.950605
28,5.649000,4096,3984730.003952
28,7.918000,512,10913270.839516
28,16.772000,64,27761796.029110
28,30.000000,12,26716889.939409
28,30.000000,9,28314918.840539
28,30.000000,6,30012351.396559
