arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,4.073000,262144,58370.559514
36,5.649000,4096,17341.170491
36,16.772000,64,9349.945454
36,4.639000,32768,9867.250124
36,7.918000,512,8780.028645
