arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,1000.000000,400,118114053.654939
36,250.000000,100,27669183.361705
36,50.000000,25,2610742.458888
36,4.639000,32768,199763.835744
36,30.000000,6,46214.085169
36,16.772000,64,46383.009195
36,30.000000,9,51691.742551
36,4.073000,262144,493153.275187
36,30.000000,12,48025.020312
36,5.649000,4096,115356.811615
36,7.918000,512,65121.410166
