frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,352482.551388,142470.000000,0.000000
4,121863.073882,47879.000000,0.000000
8,181970.835867,87827.000000,0.000000
16,166027.214320,66383.000000,0.000000
32,366026.263683,136118.000000,0.000000
64,504052.664224,119121.000000,0.000000
128,670645.510564,221466.000000,0.000000
256,553650.585507,182350.000000,0.000000
512,908644.793169,242971.000000,0.000000
1024,646629.974701,264293.000000,0.000000
2048,797054.119831,227282.000000,0.000000
4096,677108.253748,124848.000000,0.000000
8192,1221883.574876,210715.000000,0.000000
16384,2326357.942779,198876.000000,0.000000
32768,868338.146407,254784.000000,0.000000
65536,3245099.002717,225389.000000,0.000000
