frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,391067.422187,132780.000000,0.000000
4,306416.183683,122988.000000,0.000000
8,269062.952879,106604.000000,0.000000
16,188349.532943,64572.000000,0.000000
32,291294.862020,89406.000000,0.000000
64,732926.147953,255650.000000,0.000000
128,592241.156023,209213.000000,0.000000
256,660292.222174,199938.000000,0.000000
512,680389.329965,284160.000000,0.000000
1024,821312.712072,254549.000000,0.000000
2048,811564.203102,209477.000000,0.000000
4096,1434151.572811,255988.000000,0.000000
8192,1030110.615135,244526.000000,0.000000
16384,1238161.274778,187908.000000,0.000000
32768,2312409.483736,107632.000000,0.000000
65536,2232272.741543,201168.000000,0.000000
