frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,381257.694130,266478.000000,0.000000
4,112887.885807,42588.000000,0.000000
8,359953.892549,112423.000000,0.000000
16,592678.266185,246533.000000,0.000000
32,204414.157465,69053.000000,0.000000
64,311495.801384,202193.000000,0.000000
128,315942.758391,101965.000000,0.000000
256,70797.400305,32152.000000,0.000000
512,693963.787438,291242.000000,0.000000
1024,269660.530747,93510.000000,0.000000
2048,299578.814890,130669.000000,0.000000
4096,144720.094227,80869.000000,0.000000
8192,559423.412264,198809.000000,0.000000
16384,573507.661645,139113.000000,0.000000
32768,892405.224841,150331.000000,0.000000
65536,243583.809255,145795.000000,0.000000
