frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,114920.813733,32408.000000,0.000000
4,151072.945447,80034.000000,0.000000
8,624785.771550,220152.000000,0.000000
16,360821.823590,200492.000000,0.000000
32,393723.082609,135367.000000,0.000000
64,631801.325938,284177.000000,0.000000
128,750203.356116,238148.000000,0.000000
256,764438.817067,217031.000000,0.000000
512,666681.348194,204833.000000,0.000000
1024,749557.810660,203246.000000,0.000000
2048,1113428.439317,250026.000000,0.000000
4096,691414.121497,105434.000000,0.000000
8192,1068343.363076,177377.000000,0.000000
16384,939092.014160,201851.000000,0.000000
32768,2315810.798897,146410.000000,0.000000
65536,167621.739172,20748.000000,0.000000
