frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,155134.525828,50612.000000,0.000000
4,216581.336659,149032.000000,0.000000
8,512420.157167,141058.000000,0.000000
16,192385.655396,106575.000000,0.000000
32,441387.258587,253610.000000,0.000000
64,396156.750895,248800.000000,0.000000
128,189501.228241,64456.000000,0.000000
256,65810.347773,22314.000000,0.000000
512,392888.591531,235121.000000,0.000000
1024,255599.904797,187113.000000,0.000000
2048,221094.628818,62939.000000,0.000000
4096,295015.531356,106334.000000,0.000000
8192,474623.644730,195690.000000,0.000000
16384,200967.665762,83279.000000,0.000000
32768,185805.746066,55219.000000,0.000000
65536,148846.505058,93695.000000,0.000000
