frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,75032.997408,19352.000000,0.000000
4,623067.745151,243582.000000,0.000000
8,369918.102717,197496.000000,0.000000
16,583347.481801,176670.000000,0.000000
32,362362.157144,115796.000000,0.000000
64,977135.332889,260622.000000,0.000000
128,810252.200606,240843.000000,0.000000
256,819556.014233,211990.000000,0.000000
512,904501.089678,263640.000000,0.000000
1024,477676.418205,158576.000000,0.000000
2048,801599.057742,226464.000000,0.000000
4096,489338.891348,67463.000000,0.000000
8192,873221.060289,185349.000000,0.000000
16384,839514.521118,290881.000000,0.000000
32768,1729205.585814,160121.000000,0.000000
65536,5268927.115865,234796.000000,0.000000
