frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,421466.588810,110448.000000,0.000000
4,400931.168505,261444.000000,0.000000
8,451693.775798,165415.000000,0.000000
16,212981.526664,111724.000000,0.000000
32,647792.195665,270661.000000,0.000000
64,510504.638959,133609.000000,0.000000
128,231278.223484,80589.000000,0.000000
256,750604.196051,262900.000000,0.000000
512,915361.034328,299675.000000,0.000000
1024,787117.494973,270876.000000,0.000000
2048,589413.683310,216184.000000,0.000000
4096,1035584.263632,192260.000000,0.000000
8192,1843421.606440,182578.000000,0.000000
16384,484474.634104,107501.000000,0.000000
32768,646967.886947,217106.000000,0.000000
65536,216367.933255,54980.000000,0.000000
