frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,479663.405543,204582.000000,0.000000
4,219985.299616,88291.000000,0.000000
8,355475.321339,97377.000000,0.000000
16,333375.190938,110324.000000,0.000000
32,303699.943385,81357.000000,0.000000
64,931525.165376,285454.000000,0.000000
128,588606.478311,155484.000000,0.000000
256,843346.963613,282101.000000,0.000000
512,935108.611481,304114.000000,0.000000
1024,657731.620871,202076.000000,0.000000
2048,670924.141684,161098.000000,0.000000
4096,943812.118850,129903.000000,0.000000
8192,453283.976296,122116.000000,0.000000
16384,1224767.787823,97926.000000,0.000000
32768,1062233.397960,227624.000000,0.000000
65536,897677.618144,279808.000000,0.000000
