frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,369981.304288,165119.000000,0.000000
4,193800.153006,104256.000000,0.000000
8,708732.357726,249333.000000,0.000000
16,431433.793454,254576.000000,0.000000
32,503150.115881,256310.000000,0.000000
64,288552.788541,126603.000000,0.000000
128,307184.825314,198520.000000,0.000000
256,134055.128130,66393.000000,0.000000
512,104184.810606,30869.000000,0.000000
1024,507004.264677,181298.000000,0.000000
2048,206740.349700,50207.000000,0.000000
4096,749099.060734,296427.000000,0.000000
8192,883469.921772,238796.000000,0.000000
16384,542928.913903,172946.000000,0.000000
32768,960628.001528,270950.000000,0.000000
65536,1143010.548721,265835.000000,0.000000
