frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
128,104770722.238221,97813714.460987,94677183.951536,91147700.216706,81280548.339417,49899271.794347,1145448.000000,1135955.000000,1125606.000000,1135955.000000,1135955.000000,1098300.000000
4096,111820933.001718,107674998.761021,107117932.456477,105416202.281040,97817581.106383,53740848.140827,1118656.000000,1118656.000000,1112271.000000,1118656.000000,1099580.000000,1052791.000000
256,98950831.423261,93406154.518983,82583641.409578,76585978.706101,68502684.504333,51324195.527940,1182763.000000,1182763.000000,1182763.000000,1182763.000000,1182763.000000,1078452.000000
512,93873595.341237,91405082.739466,84274764.651299,77626399.600200,68684760.615563,49022770.571250,1078316.000000,1078316.000000,1078316.000000,1060460.000000,1060460.000000,1060460.000000
2,94411876.721944,90899927.200141,84580044.380196,70434865.913461,63113236.492173,47831685.014581,1083565.000000,1083565.000000,1088642.000000,1072633.000000,1083565.000000,1048116.000000
64,103651808.177087,97631170.840830,85230860.278305,75531885.352969,63614284.949088,51043038.674286,1251817.000000,1244368.000000,1244368.000000,1197637.000000,1209335.000000,1116128.000000
32,107808022.023893,105356908.163078,96085056.487608,83037377.541111,70595571.998348,47501813.154048,1166286.000000,1146378.000000,1151002.000000,1114899.000000,1076763.000000,1076676.000000
32768,90626034.608137,88035849.450325,88125850.090130,90304885.303807,91941815.516508,49476087.140750,1138522.000000,1138522.000000,1138522.000000,1138522.000000,1138522.000000,1138522.000000
8192,87194094.254038,85518002.764870,85110448.256841,82693065.916409,68161742.573575,39688248.033987,1010687.000000,1010687.000000,1010687.000000,994369.000000,1010687.000000,911194.000000
1024,113567761.516153,104529484.047528,99052384.248819,87978970.599994,76082244.515537,51634270.629297,1263400.000000,1263400.000000,1263400.000000,1250400.000000,1263400.000000,1128107.000000
16,97820624.755861,89031470.986967,80970699.124756,69262854.035259,58084262.533703,48962384.294157,1199182.000000,1192472.000000,1189475.000000,1093519.000000,1093519.000000,1093210.000000
16384,108097549.978230,105980860.279299,103810332.933213,100210096.129381,95928152.426614,62392503.235123,1209740.000000,1209740.000000,1209740.000000,1188787.000000,1188787.000000,1104846.000000
8,111496499.414305,103007114.286952,92711479.333076,81967977.255382,71750681.572297,50399746.143531,1220125.000000,1220125.000000,1195266.000000,1195416.000000,1195359.000000,1195398.000000
2048,93443691.628630,90150482.162491,85797754.818958,77545928.322885,68148609.705404,46810961.343722,1042437.000000,1043508.000000,1036047.000000,1041602.000000,1043508.000000,996134.000000
4,98398309.768748,89948961.085538,83177077.010825,73503954.621410,57696158.840400,49403950.514043,1177573.000000,1168115.000000,1168115.000000,1168115.000000,1086358.000000,1086363.000000
65536,122599653.802685,120503403.602973,119230427.009768,117469815.093851,114887333.047643,147028615.271918,1120335.000000,1120335.000000,1120335.000000,1120335.000000,1115228.000000,1120335.000000
