frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
512,101870486.081591,94398330.556659,85713823.661714,86742220.597439,81069646.608601,54469535.572713,1185618.000000,1185973.000000,1146857.000000,1153237.000000,1121518.000000,1121525.000000
2048,107974730.814707,104412006.148099,100794913.521390,95942121.518556,88670533.048963,52630933.572804,1171536.000000,1171536.000000,1171536.000000,1171536.000000,1171536.000000,1098599.000000
16,95614826.030717,92332222.044917,81233958.459833,71034275.828114,58318983.938289,48076668.919350,1131213.000000,1131213.000000,1121065.000000,1126915.000000,1121065.000000,1093967.000000
16384,90201188.147254,89884829.454729,90294271.509963,89301103.935384,86233312.332548,45378513.991265,1089725.000000,1087229.000000,1087701.000000,1089706.000000,1091051.000000,1034810.000000
8,104144921.945922,98625820.475714,88830858.772301,79170417.586700,69576553.399367,48324826.906111,1160404.000000,1148133.000000,1124861.000000,1124700.000000,1128354.000000,1124858.000000
64,99035090.096334,92996113.966531,87017059.739960,79618216.560036,73027948.033387,51478194.604666,1157914.000000,1157848.000000,1157724.000000,1157574.000000,1157922.000000,1157815.000000
128,103752872.318530,102970113.063540,90664694.451362,76261302.275918,59881512.471027,51544028.291920,1298804.000000,1298804.000000,1298804.000000,1300346.000000,1300346.000000,1300346.000000
256,102060865.647577,96183062.586517,90168575.717748,84865072.674252,76051905.664149,51168428.357950,1138488.000000,1141139.000000,1120351.000000,1120463.000000,1120482.000000,1120472.000000
32768,116002078.018855,114669493.915506,113337736.155726,111475409.044231,107679463.934320,59266503.974656,1149218.000000,1149218.000000,1149218.000000,1149218.000000,1149218.000000,995873.000000
32,110478690.214693,103629851.001419,96552135.808127,85588559.949610,67872755.590508,49510801.615587,1193295.000000,1194138.000000,1193295.000000,1146168.000000,1154732.000000,1047018.000000
8192,109219517.488799,107717449.192641,104514751.156390,100579740.769630,91295247.860920,53544910.811535,1255569.000000,1255569.000000,1255015.000000,1237719.000000,1118677.000000,1071527.000000
1024,108469793.282825,105744964.767750,100754984.573488,94887804.155884,79269613.970439,52260898.297129,1203371.000000,1203371.000000,1203371.000000,1203371.000000,1167231.000000,1167140.000000
4,95873642.123027,92155812.101494,82300494.057833,75512376.109106,64928105.115643,47890989.556952,1097171.000000,1097171.000000,1093683.000000,1064093.000000,1064093.000000,1046228.000000
2,96764322.422570,91958430.179083,83809194.920518,73714333.823501,66828461.420823,48219231.134224,1100350.000000,1100350.000000,1068633.000000,1072320.000000,1048745.000000,1048745.000000
4096,113462244.993664,109387291.610449,110535122.954564,104253325.366191,106026942.450838,52890870.574738,1195313.000000,1195313.000000,1195376.000000,1194701.000000,1195376.000000,1077413.000000
65536,111981211.845121,111645431.525421,111962518.801767,113192918.210712,114583899.448005,103733985.748650,1251340.000000,1251340.000000,1251340.000000,1253000.000000,1253000.000000,1232711.000000
