frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
32768,96009502.457267,93898382.338194,91758572.571042,87378715.362700,77625634.404724,45755298.322259,1192074.000000,1192074.000000,1192074.000000,1192074.000000,1167795.000000,1028463.000000
1024,112603253.917514,109594742.437141,103333046.143308,96567823.847064,86424745.676975,49305231.783457,1261880.000000,1263006.000000,1263006.000000,1261880.000000,1263006.000000,1054315.000000
4096,146441762.577879,145319163.219202,137720307.135677,130042542.024045,127612101.701317,54455743.341552,1523057.000000,1523057.000000,1516521.000000,1506889.000000,1516521.000000,1064155.000000
4,106166669.385653,100795653.630077,88027895.215268,77271085.211975,58114439.459413,48281624.393009,1260435.000000,1260435.000000,1260435.000000,1260435.000000,1260435.000000,1123866.000000
512,110624952.227858,102254054.618311,96166891.615958,87026222.917500,81174218.869060,53814493.930025,1223423.000000,1223423.000000,1223423.000000,1223423.000000,1223423.000000,1144266.000000
2,125355125.788480,115319225.146943,111090118.409217,96105540.486974,90115333.038379,47301480.537949,1321459.000000,1317135.000000,1317135.000000,1236298.000000,1236298.000000,1096723.000000
8,103023199.278018,95201022.290487,86338846.230673,75382522.308194,65876241.050204,49407986.377121,1172037.000000,1172037.000000,1172037.000000,1172037.000000,1172037.000000,1172037.000000
2048,114858704.327047,110045250.838610,99742885.940716,90749958.562084,81247019.449493,53539997.344483,1257955.000000,1257955.000000,1257955.000000,1260814.000000,1159701.000000,1159561.000000
32,109908811.611635,100819726.518812,95322454.662123,89123999.052240,74189927.909232,50787506.071100,1198730.000000,1196342.000000,1196342.000000,1198730.000000,1198730.000000,1055085.000000
8192,110584254.613196,110848663.721782,108733495.464946,104047085.553950,96144954.960301,54179888.685016,1172636.000000,1172636.000000,1172636.000000,1172636.000000,1172636.000000,1132359.000000
256,117065977.681195,109373988.307453,99608859.414979,94076338.625253,81797516.722088,53721419.150101,1293994.000000,1293994.000000,1293994.000000,1288741.000000,1296091.000000,1150665.000000
16,117964014.732140,108783630.273805,99667926.193063,85031043.392218,57935563.036448,49546575.393008,1392498.000000,1398365.000000,1366801.000000,1366801.000000,1295581.000000,1206383.000000
64,104368157.211821,94258326.485503,86851996.307378,76443298.697597,60719851.591956,50052759.532450,1198061.000000,1197379.000000,1198061.000000,1197379.000000,1102817.000000,1102691.000000
128,104174185.093006,100984983.607140,94563798.780808,89579446.555968,75735263.449660,51138669.602720,1150355.000000,1150355.000000,1141206.000000,1149413.000000,1141206.000000,1086946.000000
16384,115427278.143906,115522425.591363,115817981.279207,115885848.330492,107560163.287975,70872440.497769,1171976.000000,1171976.000000,1165461.000000,1166777.000000,1171976.000000,1118806.000000
65536,131166177.884240,129976091.139884,130432012.261259,131973029.196039,134619176.739015,143308113.189402,1214620.000000,1214620.000000,1216463.000000,1216760.000000,1216760.000000,1216760.000000
