frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
16,95948730.356354,88452813.646263,81879914.732860,73108936.284147,59348984.544628,48727218.377351,1101469.000000,1101469.000000,1101469.000000,1071644.000000,1058141.000000,1058015.000000
256,99162158.463777,99259557.279363,94945505.344243,79243087.666068,66604518.549077,50218385.891081,1163276.000000,1163276.000000,1163909.000000,1163909.000000,1142491.000000,1116996.000000
8,95575847.502901,90667123.634028,83224508.480184,75976085.912337,68650085.139348,47122348.180028,1061037.000000,1050163.000000,1050163.000000,1020981.000000,1005439.000000,1005440.000000
2,108056287.989413,101952640.695709,90797679.862755,77212306.671644,59660893.147104,48261952.372201,1216401.000000,1216401.000000,1216401.000000,1172951.000000,1137840.000000,1070431.000000
32768,93151234.502243,91634746.138754,90749787.628358,87982612.427392,86518534.898527,34776546.820761,1071508.000000,1071508.000000,1071508.000000,1073515.000000,1081178.000000,1043811.000000
8192,106657032.843800,107345680.031149,107209533.195245,105129799.071363,100425141.601761,55963300.696289,1197246.000000,1202012.000000,1205916.000000,1192007.000000,1205916.000000,1170513.000000
64,99555499.104841,92938683.484357,87097008.090857,81904450.543470,73312323.653038,50319808.165836,1094260.000000,1084605.000000,1082522.000000,1084605.000000,1084605.000000,1082574.000000
128,109790811.046197,102032548.006269,92534335.681082,79709132.385917,65719864.748350,52524915.121403,1255992.000000,1255992.000000,1255992.000000,1240663.000000,1184564.000000,1184505.000000
4096,98196104.567859,92259378.200563,88462761.749162,78295934.701491,65882042.993634,45475784.412637,1162089.000000,1162089.000000,1162089.000000,1121678.000000,1113481.000000,1113582.000000
4,106227840.281636,100469706.926134,91912621.681754,75542561.272445,61245452.781333,47330740.023774,1227825.000000,1230550.000000,1227825.000000,1227825.000000,1009522.000000,1009643.000000
2048,138422301.814213,133043210.553278,129038615.613817,123867110.965589,114811829.270866,55371808.758571,1356545.000000,1356545.000000,1349182.000000,1335208.000000,1335208.000000,1194547.000000
32,100549076.253706,95229299.395660,85219257.441278,76140929.546720,60537606.735365,50400137.151229,1176684.000000,1176684.000000,1176684.000000,1132626.000000,1098812.000000,1098842.000000
65536,128919043.453568,127954258.376044,130075161.101286,131982315.976620,136439471.881403,84017930.058056,1486015.000000,1486015.000000,1486015.000000,1486015.000000,1486015.000000,1389165.000000
512,100491720.353659,92990775.635274,83748788.414583,73281282.990452,58780668.823498,51883283.068446,1166214.000000,1166214.000000,1154817.000000,1166214.000000,1140007.000000,1140071.000000
1024,115667928.551041,106897318.077854,97946942.888584,87221997.019518,73475111.876619,50321990.550208,1274377.000000,1270907.000000,1274377.000000,1274377.000000,1274377.000000,1204489.000000
16384,99698764.504074,97767826.987713,97437266.923828,98763881.729916,98351086.274476,111171447.959689,1124470.000000,1124470.000000,1127955.000000,1137539.000000,1132727.000000,1117786.000000
