frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1019634.672162,282019.000000,71275.690870
4,1392450.674169,282907.000000,121626.081907
8,1656762.708803,267956.000000,98.290386
16,2181864.350188,298532.000000,153.414471
32,2071400.112474,290074.000000,1718.070138
64,3188266.738878,294590.000000,34962.823070
128,1984994.287062,290118.000000,61336.042471
256,2774621.064307,296239.000000,1155.296932
512,2965206.209132,299013.000000,88491.516204
1024,2910057.877132,282731.000000,160348.533604
2048,2851197.685879,279568.000000,453543.232745
4096,1895307.989368,298492.000000,395907.272988
8192,3965188.370063,296943.000000,1806645.382736
16384,1859139.994827,287653.000000,1178467.619750
32768,1416198.250764,149463.000000,461492.870807
65536,3926233.877016,247587.000000,2689102.861338
