frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2263565.173748,304458.000000,142.653426
4,1966721.553519,274591.000000,260.658781
8,1753149.215652,272014.000000,113.534136
16,2321590.075866,297854.000000,1101.761771
32,2475016.112457,296549.000000,141.325865
64,2445940.291737,305082.000000,161062.535777
128,2345251.395104,291985.000000,92217.785231
256,3347021.786631,301263.000000,50610.856661
512,2358065.205425,273744.000000,113152.637698
1024,2969127.846780,299776.000000,567991.800264
2048,3114644.595930,278809.000000,378614.473255
4096,2635562.374011,279080.000000,567802.559763
8192,3129008.911155,301101.000000,246253.670909
16384,2644844.546983,281063.000000,985793.558790
32768,4510275.829342,299033.000000,4041633.471007
65536,2939455.272571,249216.000000,2321982.675065
