frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1107581.046156,208197.000000,278.562381
4,1269005.109930,276102.000000,124.181319
8,1637890.070105,294814.000000,259662.017024
16,2243617.085099,302349.000000,2592.021798
32,2255248.750900,292907.000000,12788.953984
64,2721195.710468,295456.000000,21325.482738
128,3234784.273739,302981.000000,100366.252227
256,2602456.556361,278217.000000,312425.959288
512,2702518.625072,282640.000000,47273.674312
1024,2665829.330612,292546.000000,575979.336385
2048,2455145.207639,300886.000000,649121.513597
4096,4283844.504978,299773.000000,808230.288520
8192,4839908.032694,278910.000000,1955309.155901
16384,3542279.199953,302086.000000,2092494.364130
32768,5229028.133129,302059.000000,3828905.011521
65536,1277800.379550,154555.000000,0.000000
