frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1800248.296870,297404.000000,237.751972
4,1711109.827575,301165.000000,542.793699
8,1703447.787998,247451.000000,404.254870
16,2111647.387420,287580.000000,246.300629
32,2800836.168924,302358.000000,232.099117
64,2168439.145506,288869.000000,52219.027011
128,2976925.730788,299131.000000,211718.754696
256,3306066.820887,298916.000000,307892.678094
512,2929429.563366,294743.000000,147784.483340
1024,3055674.478997,301864.000000,202124.318910
2048,2743794.019124,288853.000000,898561.686901
4096,2681274.161735,269006.000000,992922.229830
8192,2187427.366649,297093.000000,302655.195515
16384,2604557.451478,263423.000000,1196533.704728
32768,2044231.598996,241279.000000,481929.953991
65536,6236321.081294,302226.000000,6008563.500267
