frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1451418.774835,264660.000000,176412.358394
4,2499438.829354,275136.000000,84.604964
8,2553529.338634,296276.000000,1128.667799
16,2912123.737228,297166.000000,346.352422
32,3143615.221807,297416.000000,513.341017
64,2940427.218641,300568.000000,19803.121698
128,2745764.246740,272753.000000,152351.475231
256,3709315.838628,303453.000000,388500.653952
512,3130541.567138,296914.000000,117112.838758
1024,2725258.914350,284964.000000,380624.545006
2048,1936735.319039,301940.000000,168454.467023
4096,736026.992247,113816.000000,147038.684039
8192,3217943.078097,291778.000000,866213.923743
16384,3334456.659961,242173.000000,1325472.289688
32768,1120688.165565,131646.000000,725364.187596
65536,2653626.290826,182955.000000,1937644.387299
