frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1421310.715356,251568.000000,524.957141
4,1845898.675153,293966.000000,75.756188
8,1810186.174326,303451.000000,1573.464648
16,2786166.666091,300895.000000,361.426341
32,2117500.843866,288594.000000,303.720266
64,2112528.548956,283210.000000,10013.548272
128,2909581.525626,300863.000000,214908.704917
256,3362706.675187,298839.000000,96910.492832
512,2840939.433311,300214.000000,238010.517654
1024,1742460.139851,275283.000000,140601.984766
2048,2579457.125934,292850.000000,91158.945886
4096,1252991.108729,290881.000000,157028.954970
8192,1136823.333715,123295.000000,392011.450015
16384,3258831.571363,277663.000000,2074864.613172
32768,2506977.431734,276690.000000,1044543.374076
65536,6646744.523897,294719.000000,6646744.523897
