frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2249217.423061,286047.000000,151.000000
4,2210345.354538,285499.000000,283.547174
8,521636.129617,118184.000000,164.502280
16,2214899.311283,297562.000000,137845.201661
32,2196710.085291,290953.000000,92605.546351
64,2754807.623770,286126.000000,2735.169465
128,2554962.151267,268024.000000,24162.918056
256,2880401.419925,296104.000000,140771.887389
512,3596947.621382,301005.000000,120647.265858
1024,3447812.674794,277352.000000,107798.520212
2048,3268900.960731,299201.000000,620718.611571
4096,2636444.500000,296898.000000,757368.322224
8192,2866922.714977,293771.000000,817693.829658
16384,5313218.237788,289923.000000,487707.095904
32768,2293863.583173,193849.000000,1590055.675291
65536,595181.766722,102403.000000,0.000000
