frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1101142.943546,240248.000000,129.414064
4,1924805.958689,303146.000000,201.082073
8,2019990.025446,292091.000000,233.443783
16,2321629.670966,291742.000000,335.675438
32,2129306.840975,279929.000000,1441.131153
64,3061968.513829,292693.000000,415.311931
128,2541818.919946,297830.000000,54705.788633
256,2838936.584883,296129.000000,71398.619370
512,2836517.986705,296764.000000,296456.472124
1024,1843525.581059,251863.000000,86264.458823
2048,3409615.215502,298899.000000,452452.932155
4096,3097165.139158,257629.000000,903339.013062
8192,841634.715147,126868.000000,64274.855768
16384,2603982.632642,205383.000000,1551395.432836
32768,378546.265953,69330.000000,172740.239307
65536,2628185.149314,208616.000000,2300358.309544
