frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1970821.143556,303723.000000,208540.007253
4,836918.857490,228944.000000,119.774789
8,2115895.030781,280149.000000,301.912239
16,2489736.675678,292023.000000,128.992248
32,2604340.146312,298620.000000,7650.638274
64,2254702.954771,297636.000000,6924.317078
128,2805466.299898,295778.000000,4297.151847
256,3315771.879974,298213.000000,228600.521198
512,2536238.526822,262550.000000,129049.963499
1024,2219166.924138,271634.000000,144005.962793
2048,3419298.908681,281845.000000,572852.953886
4096,3107727.777321,277271.000000,904948.244218
8192,3692706.028568,301580.000000,2083904.084926
16384,4591944.506730,295748.000000,1161662.063016
32768,4730914.250824,303149.000000,2629973.803969
65536,3188046.012913,298955.000000,2202561.340786
