frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1958076.614981,289032.000000,750.222634
4,1968519.999021,296465.000000,9061.779020
8,2067784.436389,272631.000000,227.226759
16,1977127.641731,300657.000000,9071.003142
32,2641717.127054,290368.000000,16829.030097
64,2776850.752978,287991.000000,114889.317854
128,2796273.356772,299942.000000,3387.678113
256,2976219.831531,297569.000000,200872.562260
512,3282849.805851,299765.000000,75136.254352
1024,1758901.866937,294914.000000,54310.446527
2048,3079170.854035,251784.000000,285029.417833
4096,2757560.490099,229711.000000,883454.409574
8192,1826898.694172,272523.000000,658756.124156
16384,4655440.793064,297260.000000,2158129.266475
32768,1406640.934695,192347.000000,784832.012938
65536,3221848.565298,189835.000000,3116646.068565
