frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1797286.876107,271464.000000,65638.045096
4,1168350.538415,303088.000000,108.383578
8,1763522.741149,289628.000000,79.711982
16,2366003.124878,299914.000000,560.373982
32,1780147.928446,295359.000000,1231.813298
64,2168441.706510,281971.000000,15168.134196
128,2804705.662619,302962.000000,9093.389247
256,2988362.962115,300740.000000,84986.199556
512,3112712.038997,304830.000000,62393.063340
1024,2155730.893442,279228.000000,203159.031593
2048,4088893.775346,304769.000000,806040.778390
4096,1800959.827304,191953.000000,139800.745692
8192,2600152.840857,291140.000000,261629.488011
16384,2059335.146145,156931.000000,1806439.708182
32768,4473990.855459,304366.000000,2080204.761384
65536,2744607.509537,254867.000000,1303275.380788
