frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1073290.003993,245902.000000,9116.807446
4,1707089.408119,245628.000000,1317.527229
8,2928409.508478,290276.000000,106686.900424
16,969657.690154,221900.000000,141.170110
32,1654329.112248,299226.000000,369.513193
64,1994757.212886,295351.000000,10761.233247
128,2721826.453090,284715.000000,9586.365265
256,2655631.372217,297522.000000,179576.361320
512,3182554.075435,276836.000000,256155.423567
1024,2740771.831378,278808.000000,94459.373569
2048,4037999.961996,283307.000000,1440394.065509
4096,2846676.391845,275107.000000,719086.641285
8192,1573982.731435,213104.000000,420174.061840
16384,3058233.204207,278566.000000,1140607.322848
32768,5348320.950413,289640.000000,1965987.679985
65536,2656202.020925,180141.000000,1712416.328615
