frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1932343.251865,298177.000000,500.323895
4,1638475.051574,282902.000000,135.885982
8,1966855.624552,269138.000000,133.244137
16,2076563.526502,273255.000000,460.128243
32,2418173.490100,289550.000000,253.134352
64,2869314.205141,297522.000000,22618.521813
128,2416625.085200,279025.000000,401170.769405
256,2314815.089596,278082.000000,165599.040991
512,2840703.127977,297474.000000,202711.384160
1024,3399620.302181,296104.000000,496349.374537
2048,2832947.241495,299736.000000,437064.065389
4096,698867.315559,150546.000000,55543.602548
8192,2965249.939870,295492.000000,1371715.173719
16384,2550236.455794,173096.000000,1499261.792289
32768,2844555.137199,269896.000000,2132200.427936
65536,2481457.567716,282021.000000,1761626.511587
