frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1848701.439960,300669.000000,64612.463558
4,2355449.584691,284325.000000,82.000000
8,2650686.704881,286166.000000,197.476581
16,2129477.255192,274453.000000,283.679397
32,2538498.524475,288904.000000,202037.109193
64,3109505.605489,294866.000000,3225.077829
128,2378295.706246,295862.000000,333260.844493
256,2372621.134056,286151.000000,5770.502404
512,2548258.475286,300928.000000,40059.780766
1024,3907962.913486,297847.000000,456506.515976
2048,1630445.062904,243345.000000,291389.727479
4096,3137186.761783,270997.000000,369988.989325
8192,1141597.102586,119955.000000,671461.882640
16384,4839591.814998,299649.000000,3821317.094893
32768,3908622.789000,301054.000000,3021492.439649
65536,3362655.226797,182314.000000,2990960.459615
