frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1403693.405246,264055.000000,145.602198
4,2048964.023436,284017.000000,84.148678
8,1742263.459393,277425.000000,209.372873
16,1576795.775127,290732.000000,1829.887155
32,3083237.346684,299518.000000,399.793697
64,3203680.754924,294789.000000,17099.255481
128,2845533.547061,298783.000000,338621.311470
256,2879294.091141,286391.000000,339298.671209
512,3466187.292833,302083.000000,275399.731421
1024,3055148.671528,287146.000000,774944.707407
2048,3325964.219558,288305.000000,798560.463670
4096,2726834.470772,295929.000000,737004.765109
8192,2163640.755573,277466.000000,214797.352956
16384,2158037.698721,237556.000000,1839978.618048
32768,4451953.388027,291886.000000,3857616.069530
65536,661069.748452,75496.000000,0.000000
