frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2043996.298258,272426.000000,101.533246
4,1475592.777963,241313.000000,422.384896
8,1706883.979559,268768.000000,6997.311984
16,2518519.249818,286832.000000,2289.218644
32,1265358.858682,254290.000000,348.166627
64,1797125.671818,292447.000000,60903.332733
128,2205668.620770,298294.000000,2251.365586
256,2759310.467675,293607.000000,89874.812617
512,3031354.358398,279746.000000,464712.402325
1024,2800945.395287,272943.000000,153427.781901
2048,2903124.868386,291690.000000,1222958.927425
4096,4101834.137266,264500.000000,1728358.999065
8192,3659647.342182,300940.000000,494286.471653
16384,1684124.155583,254268.000000,1003056.785707
32768,2308659.813573,143563.000000,2163822.515480
65536,1499283.873290,193158.000000,1325672.762827
