frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1481776.625433,255975.000000,58.309519
4,2399410.284832,273213.000000,107.916634
8,2283195.376594,291632.000000,115.000000
16,2724981.681868,300020.000000,326.315798
32,2462331.836711,297668.000000,145727.640426
64,3750474.649196,299891.000000,410153.479944
128,3152482.925873,296026.000000,123252.723641
256,3226462.112947,295078.000000,359271.052538
512,2916212.839076,278983.000000,12980.496986
1024,2674523.857110,286195.000000,218768.162718
2048,3870957.686859,303896.000000,556931.647067
4096,2146347.937564,275555.000000,432440.327095
8192,3493434.524144,272394.000000,1396968.855398
16384,3663564.510930,267960.000000,2325788.478160
32768,3275347.557690,238269.000000,2259390.358104
65536,1170423.532783,116860.000000,703193.943085
