frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1381847.444623,270229.000000,422.776537
4,1942453.604323,297046.000000,142.460521
8,1569358.701119,261005.000000,173.000000
16,2508981.848495,300200.000000,256.148394
32,1903653.700108,248947.000000,40804.491150
64,2489993.334264,297607.000000,1693.452391
128,2507043.895809,283173.000000,66002.088429
256,2066615.556725,301906.000000,95937.332958
512,1985505.098137,295219.000000,8896.763681
1024,3340594.860912,301026.000000,782624.700530
2048,3882773.429000,307531.000000,164129.964839
4096,2836122.555370,290752.000000,789745.343719
8192,4434904.624930,305313.000000,1948656.870914
16384,4171063.583198,272799.000000,2929203.367749
32768,5311234.650750,304525.000000,2914047.685450
65536,695101.730159,95446.000000,0.000000
