frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1208440.010197,279061.000000,8738.529625
4,1305173.504124,293533.000000,3493.711207
8,1653128.675551,285180.000000,186.697616
16,2124263.605352,294428.000000,52301.947392
32,1949375.733872,282427.000000,15386.566089
64,1631638.414522,215712.000000,3113.348840
128,2906172.997857,280218.000000,71678.363081
256,3431522.269969,299980.000000,540720.912568
512,3649396.250752,295237.000000,305910.865427
1024,2102424.086422,298767.000000,49252.091773
2048,3427478.963668,300626.000000,168791.997053
4096,2056665.340890,253034.000000,572190.083498
8192,1833309.677300,296340.000000,129770.433108
16384,2731544.914435,287477.000000,1829001.208327
32768,3495512.039238,266993.000000,1249677.207624
65536,1969170.211028,209313.000000,1431631.548041
