frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
2048,71467.386401,71638.104442,71680.762224,71600.333973,71453.949520,71627.138160,26175.000000,26175.000000,26175.000000,26175.000000,26175.000000,26175.000000
2,113406.935260,113416.883241,113361.295397,113277.357799,113436.877628,113416.415576,53587.000000,53325.000000,53620.000000,53583.000000,53622.000000,53660.000000
16,68460.585792,68381.943611,68363.972807,68455.342319,68445.623520,68454.835162,25014.000000,25014.000000,25014.000000,25014.000000,25014.000000,25014.000000
4096,117059.276877,117176.190867,117057.489654,117025.871319,117091.129267,117131.919236,62832.000000,62832.000000,62832.000000,62832.000000,62832.000000,62832.000000
4,85070.779020,85092.934378,85047.431995,84916.339759,85082.806142,84886.976834,39288.000000,39348.000000,39210.000000,39225.000000,39296.000000,39279.000000
32,56739.326045,56705.127749,56628.320821,56642.716301,56787.084984,56737.834423,19905.000000,19905.000000,19905.000000,19905.000000,19905.000000,19905.000000
8,73251.668322,73265.481415,73197.610794,73282.792100,73267.973215,73250.944874,24187.000000,24187.000000,24187.000000,24187.000000,24187.000000,24187.000000
16384,62489.911818,62497.830322,62475.126346,62501.208404,62639.060865,62510.377498,32600.000000,32600.000000,32600.000000,32600.000000,32600.000000,32600.000000
128,131614.582281,131615.975292,131597.453421,131579.106259,131555.014876,131576.628206,88822.000000,88822.000000,88822.000000,88822.000000,88822.000000,88822.000000
65536,66272.524307,66295.709099,66311.851211,66304.458297,66317.508352,66302.653816,24267.000000,24267.000000,24267.000000,24267.000000,24267.000000,24267.000000
64,76005.108348,75946.320523,75943.839118,75960.145076,75927.851978,75942.927413,40288.000000,40288.000000,40288.000000,40288.000000,40288.000000,40288.000000
256,78779.882369,78737.848027,78724.704788,78793.954229,78807.320301,78738.680869,44612.000000,44612.000000,44612.000000,44612.000000,44612.000000,44612.000000
1024,124446.141342,124101.703639,123906.805108,124571.605802,124498.662933,124125.501469,78149.000000,78149.000000,78149.000000,78149.000000,78149.000000,78149.000000
8192,81032.493310,80941.364919,80949.213418,80953.714516,81042.710295,80950.104997,24315.000000,24315.000000,24315.000000,24315.000000,24315.000000,24315.000000
32768,181681.997069,181655.826945,181631.147610,181749.636580,181648.738889,181676.935699,150981.000000,150981.000000,150981.000000,150981.000000,150981.000000,150981.000000
512,72380.912000,72412.051621,72401.273863,72402.842285,72397.503769,72409.133139,28901.000000,28901.000000,28901.000000,28901.000000,28901.000000,28901.000000
