frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,94475.137534,92622.794532,101326.755583,103834.009063,103023.457465,103834.009063,5276.000000,5276.000000,3900.000000,2964.000000,3308.000000,2964.000000
16,312713.352914,326000.829856,337369.082358,340690.262227,340690.265879,340856.316223,6655.000000,6655.000000,6655.000000,6655.000000,6655.000000,6655.000000
64,504566.657102,531807.454190,531577.132949,549270.293660,582292.986114,604165.889592,15108.000000,15108.000000,15108.000000,13883.000000,13883.000000,13883.000000
2048,876534.944749,860232.333177,870263.449068,912919.050531,881481.822755,1152879.479283,19541.000000,19540.000000,19562.000000,19032.000000,19566.000000,19032.000000
4096,563543.319986,603179.224927,644550.088815,668842.947726,651181.802036,736731.810443,14878.000000,13767.000000,13767.000000,13767.000000,13767.000000,13767.000000
128,596416.387582,603048.603667,608092.427901,642427.024521,687428.607724,693624.720053,12409.000000,12409.000000,12409.000000,12409.000000,12409.000000,12409.000000
8192,1579569.540518,1461487.755482,1524808.290410,1681516.463450,1536477.799623,1965779.264494,36173.000000,34957.000000,34957.000000,34957.000000,36174.000000,34957.000000
4,553306.390046,567216.199019,592147.683618,620666.803992,628139.923063,628591.385645,9577.000000,10718.000000,9577.000000,9718.000000,9718.000000,9718.000000
256,937166.814712,995430.430069,1051283.281889,1078598.319767,1089944.209436,1091049.864438,17823.000000,17824.000000,17460.000000,17460.000000,17460.000000,17460.000000
1024,863893.367449,890652.019990,925631.867818,978207.027025,1032591.589215,1033262.545809,18684.000000,18684.000000,17142.000000,18681.000000,17603.000000,17603.000000
65536,1281829.647047,1253987.943582,1265714.275943,1242524.250532,1281451.582860,1852601.503755,35193.000000,35192.000000,35192.000000,35190.000000,35193.000000,33099.000000
512,603056.296385,628491.238279,657260.884194,667349.683298,687581.501302,687744.657744,11705.000000,12858.000000,11724.000000,11724.000000,11724.000000,11724.000000
32,1095552.211760,1134993.445245,1203278.152619,1247538.926848,1273362.615554,1273412.209539,23377.000000,23377.000000,23377.000000,23377.000000,23377.000000,23377.000000
16384,1314203.793375,1308214.393330,1354977.835226,1486597.155256,1526574.197506,1726798.563992,36719.000000,36719.000000,36719.000000,34717.000000,34717.000000,34717.000000
32768,1249388.464366,1216832.126068,1213470.978819,1242046.024066,1372620.964534,1581791.200388,25529.000000,25529.000000,25529.000000,25529.000000,25529.000000,25529.000000
8,976358.089141,1024960.171099,1101588.127033,1155948.670305,1155777.056677,1159893.776616,19087.000000,18472.000000,18472.000000,18472.000000,18472.000000,18472.000000
